Stage,Name,Client_Revenue,Region,Client_Domain,Existing_Customer,TCS_Revenue,TCS_Domain,TimeStamp,ID
Stage 9,Chrysler,155895.46668216886,north america,Travel and Hospitality,1,16158.967356760279,IT infrastructure services,2019-12-01 20:20:14.998724,265
Stage 1,Chugach Alaska Corporation,107298.20170699921,north america,Telecom,0,12166.34308739861,Application development and maintenance,2021-02-28 20:20:14.998724,266
Stage 9,Chugach Alaska Corporation,107298.20170699921,north america,Telecom,0,12166.34308739861,Application development and maintenance,2021-05-16 20:20:14.998724,266
Stage 1,Cigna,176390.64282577485,north america,Healthcare,1,20400.901674565957,Engineering and Industrial services,2020-08-25 20:20:14.998724,267
Stage 2,Cigna,176390.64282577485,north america,Healthcare,1,20400.901674565957,Engineering and Industrial services,2020-12-03 20:20:14.998724,267
Stage 9,Cigna,176390.64282577485,north america,Healthcare,1,20400.901674565957,Engineering and Industrial services,2021-01-24 20:20:14.998724,267
Stage 1,Circuit Design,118021.0,north america,Retail & Distribution,1,11056.0,IT infrastructure services,2020-10-15 20:20:14.998724,268
Stage 9,Circuit Design,118021.0,north america,Retail & Distribution,1,11056.0,IT infrastructure services,2020-11-12 20:20:14.998724,268
Stage 1,"Cisco Systems, Inc.",185153.0227580505,europe,BFSI,1,14219.0,Business process outsourcing,2020-09-19 20:20:14.998724,269
Stage 9,"Cisco Systems, Inc.",185153.0227580505,europe,BFSI,1,14219.0,Business process outsourcing,2020-12-20 20:20:14.998724,269
Stage 1,Citigroup,46954.491399407474,asia-pacific,Retail & Distribution,0,22206.329516413112,Cloud Infrastructure,2021-05-21 20:20:14.998724,270
Stage 1,Citrix,250332.85317538053,others,Manufacturing,1,5055.3170010941785,Business process outsourcing,2021-01-20 20:20:14.998724,271
Stage 9,Citrix,250332.85317538053,others,Manufacturing,1,5055.3170010941785,Business process outsourcing,2021-03-12 20:20:14.998724,271
Stage 1,Cke Restaurants,193395.53097027924,north america,Manufacturing,0,7546.299476971872,Cloud Infrastructure,2020-02-02 20:20:14.998724,272
Stage 2,Cke Restaurants,193395.53097027924,north america,Manufacturing,0,7546.299476971872,Cloud Infrastructure,2020-04-02 20:20:14.998724,272
Stage 9,Cke Restaurants,193395.53097027924,north america,Manufacturing,0,7546.299476971872,Cloud Infrastructure,2020-04-11 20:20:14.998724,272
Stage 1,Clear Channel Communications,250252.76580614588,north america,Energy & Utilities,0,24782.023993883893,Automation and AI,2021-01-02 20:20:14.998724,273
Stage 9,Clear Channel Communications,250252.76580614588,north america,Energy & Utilities,0,24782.023993883893,Automation and AI,2021-04-23 20:20:14.998724,273
Stage 1,Cna,178740.35646269354,north america,BFSI,1,24282.013888334477,Application development and maintenance,2021-04-13 20:20:14.998724,274
Stage 4,Cna,178740.35646269354,north america,BFSI,1,24282.013888334477,Application development and maintenance,2021-05-14 20:20:14.998724,274
Stage 11,Cna,178740.35646269354,north america,BFSI,1,24282.013888334477,Application development and maintenance,2021-06-12 20:20:14.998724,274
Stage 1,Cnet,153909.29374810727,north america,BFSI,1,18564.61569085395,Business process outsourcing,2020-03-15 20:20:14.998724,275
Stage 9,Cnet,153909.29374810727,north america,BFSI,1,18564.61569085395,Business process outsourcing,2020-05-31 20:20:14.998724,275
Stage 1,Cogent Communications,85884.31081794585,europe,Telecom,0,22720.00067736161,Business process outsourcing,2020-03-10 20:20:14.998724,276
Stage 9,Cogent Communications,85884.31081794585,europe,Telecom,0,22720.00067736161,Business process outsourcing,2020-07-13 20:20:14.998724,276
Stage 1,Cognizant Technology Solutions,196375.75158936065,india,BFSI,0,16503.837029488277,Application development and maintenance,2020-12-25 20:20:14.998724,277
Stage 9,Cognizant Technology Solutions,196375.75158936065,india,BFSI,0,16503.837029488277,Application development and maintenance,2021-02-17 20:20:14.998724,277
Stage 1,Cole Haan,115751.23039486921,north america,Retail & Distribution,1,12323.0,Consulting,2021-01-11 20:20:14.998724,278
Stage 9,Cole Haan,115751.23039486921,north america,Retail & Distribution,1,12323.0,Consulting,2021-03-25 20:20:14.998724,278
Stage 1,Colgate-Palmolive,121011.42078488469,latin america,Manufacturing,1,21961.634772631438,Application development and maintenance,2020-03-06 20:20:14.998724,279
Stage 2,Colgate-Palmolive,121011.42078488469,latin america,Manufacturing,1,21961.634772631438,Application development and maintenance,2020-04-25 20:20:14.998724,279
Stage 9,Colgate-Palmolive,121011.42078488469,latin america,Manufacturing,1,21961.634772631438,Application development and maintenance,2020-05-07 20:20:14.998724,279
Stage 1,Colt Defense,177917.20080554902,north america,BFSI,1,14254.5431205066,IT infrastructure services,2021-02-27 20:20:14.998724,280
Stage 5,Colt Defense,177917.20080554902,north america,BFSI,1,14254.5431205066,IT infrastructure services,2021-03-12 20:20:14.998724,280
Stage 7,Colt Defense,177917.20080554902,north america,BFSI,1,14254.5431205066,IT infrastructure services,2021-03-23 20:20:14.998724,280
Stage 8,Colt Defense,177917.20080554902,north america,BFSI,1,14254.5431205066,IT infrastructure services,2021-03-31 20:20:14.998724,280
Stage 1,Colt'S Manufacturing Company,61683.38638363814,north america,Telecom,1,27654.86368657886,Cognitive Business Operations,2020-04-26 20:20:14.998724,281
Stage 2,Colt'S Manufacturing Company,61683.38638363814,north america,Telecom,1,27654.86368657886,Cognitive Business Operations,2020-05-27 20:20:14.998724,281
Stage 3,Colt'S Manufacturing Company,61683.38638363814,north america,Telecom,1,27654.86368657886,Cognitive Business Operations,2020-08-31 20:20:14.998724,281
Stage 9,Colt'S Manufacturing Company,61683.38638363814,north america,Telecom,1,27654.86368657886,Cognitive Business Operations,2021-01-23 20:20:14.998724,281
Stage 1,Columbia Pictures,230676.28008081342,north america,Others,1,15269.976721389303,Application development and maintenance,2019-09-06 20:20:14.998724,282
Stage 9,Columbia Pictures,230676.28008081342,north america,Others,1,15269.976721389303,Application development and maintenance,2020-04-25 20:20:14.998724,282
Stage 1,Columbia Sussex,203959.48113812614,india,Others,1,11664.108652124374,IT infrastructure services,2020-12-26 20:20:14.998724,283
Stage 3,Columbia Sussex,203959.48113812614,india,Others,1,11664.108652124374,IT infrastructure services,2021-01-18 20:20:14.998724,283
Stage 11,Columbia Sussex,203959.48113812614,india,Others,1,11664.108652124374,IT infrastructure services,2021-03-17 20:20:14.998724,283
Stage 1,Comcast,236301.91285627932,europe,Energy & Utilities,1,9512.984619405726,Enterprise solution,2021-04-29 20:20:14.998724,284
Stage 10,Comcast,236301.91285627932,europe,Energy & Utilities,1,9512.984619405726,Enterprise solution,2021-05-23 20:20:14.998724,284
Stage 1,Comodo,110509.49675681574,north america,BFSI,0,22127.677032012318,Assurance services,2021-03-26 20:20:14.998724,285
Stage 2,Comodo,110509.49675681574,north america,BFSI,0,22127.677032012318,Assurance services,2021-04-28 20:20:14.998724,285
Stage 5,Comodo,110509.49675681574,north america,BFSI,0,22127.677032012318,Assurance services,2021-05-28 20:20:14.998724,285
Stage 12,Comodo,110509.49675681574,north america,BFSI,0,22127.677032012318,Assurance services,2021-06-26 20:20:14.998724,285
Stage 1,Complete Tech,164531.95516235285,north america,Telecom,1,4783.0,Cloud Infrastructure,2021-02-23 20:20:14.998724,286
Stage 2,Complete Tech,164531.95516235285,north america,Telecom,1,4783.0,Cloud Infrastructure,2021-03-01 20:20:14.998724,286
Stage 11,Complete Tech,164531.95516235285,north america,Telecom,1,4783.0,Cloud Infrastructure,2021-06-08 20:20:14.998724,286
Stage 1,Conocophillips,51635.02002280018,north america,Energy & Utilities,0,6155.0,Cognitive Business Operations,2020-06-22 20:20:14.998724,287
Stage 9,Conocophillips,51635.02002280018,north america,Energy & Utilities,0,6155.0,Cognitive Business Operations,2020-08-05 20:20:14.998724,287
Stage 1,Conseco,179989.17663306772,north america,Retail & Distribution,0,17071.534917412875,Cloud Infrastructure,2019-03-31 20:20:14.998724,288
Stage 9,Conseco,179989.17663306772,north america,Retail & Distribution,0,17071.534917412875,Cloud Infrastructure,2019-09-19 20:20:14.998724,288
Stage 1,Continental Airlines,148499.13844934475,north america,Media,1,12732.0,Application development and maintenance,2021-01-23 20:20:14.998724,289
Stage 2,Continental Airlines,148499.13844934475,north america,Media,1,12732.0,Application development and maintenance,2021-02-10 20:20:14.998724,289
Stage 3,Continental Airlines,148499.13844934475,north america,Media,1,12732.0,Application development and maintenance,2021-06-06 20:20:14.998724,289
Stage 4,Continental Airlines,148499.13844934475,north america,Media,1,12732.0,Application development and maintenance,2021-07-16 20:20:14.998724,289
Stage 11,Continental Airlines,148499.13844934475,north america,Media,1,12732.0,Application development and maintenance,2021-07-23 20:20:14.998724,289
Stage 1,Control Data Corporation (Cdc),139552.0,north america,BFSI,1,4045.8930155401135,IT infrastructure services,2020-10-10 20:20:14.998724,290
Stage 9,Control Data Corporation (Cdc),139552.0,north america,BFSI,1,4045.8930155401135,IT infrastructure services,2020-12-13 20:20:14.998724,290
Stage 1,Convergys Corp.,111748.0,north america,BFSI,0,9765.716175181584,IT infrastructure services,2021-01-04 20:20:14.998724,291
Stage 9,Convergys Corp.,111748.0,north america,BFSI,0,9765.716175181584,IT infrastructure services,2021-03-27 20:20:14.998724,291
Stage 1,Converse,109477.56915843279,asia-pacific,Telecom,1,13824.0,Engineering and Industrial services,2021-03-15 20:20:14.998724,292
Stage 9,Converse,109477.56915843279,asia-pacific,Telecom,1,13824.0,Engineering and Industrial services,2021-05-08 20:20:14.998724,292
Stage 1,Cooltouch Monitors,123605.0,north america,BFSI,1,14002.53600228706,Business process outsourcing,2021-05-07 20:20:14.998724,293
Stage 11,Cooltouch Monitors,123605.0,north america,BFSI,1,14002.53600228706,Business process outsourcing,2021-05-08 20:20:14.998724,293
Stage 1,Copeland'S,145445.72851479598,north america,Healthcare,1,19558.526592371858,Application development and maintenance,2021-05-09 20:20:14.998724,294
Stage 5,Copeland'S,145445.72851479598,north america,Healthcare,1,19558.526592371858,Application development and maintenance,2021-05-29 20:20:14.998724,294
Stage 1,Corinthian Designs,98350.0,north america,Hi-Tech,1,17093.418203034555,Application development and maintenance,2020-12-28 20:20:14.998724,295
Stage 2,Corinthian Designs,98350.0,north america,Hi-Tech,1,17093.418203034555,Application development and maintenance,2021-05-14 20:20:14.998724,295
Stage 9,Corinthian Designs,98350.0,north america,Hi-Tech,1,17093.418203034555,Application development and maintenance,2021-05-21 20:20:14.998724,295
Stage 1,Corning Incorporated,122061.50236832233,north america,BFSI,0,11539.0,Application development and maintenance,2021-05-10 20:20:14.998724,296
Stage 3,Corning Incorporated,122061.50236832233,north america,BFSI,0,11539.0,Application development and maintenance,2021-05-12 20:20:14.998724,296
Stage 1,Corpbay,87744.70891173714,europe,Healthcare,0,13814.81178324855,Application development and maintenance,2021-01-26 20:20:14.998724,297
Stage 2,Corpbay,87744.70891173714,europe,Healthcare,0,13814.81178324855,Application development and maintenance,2021-02-23 20:20:14.998724,297
Stage 3,Corpbay,87744.70891173714,europe,Healthcare,0,13814.81178324855,Application development and maintenance,2021-02-23 20:20:14.998724,297
Stage 5,Corpbay,87744.70891173714,europe,Healthcare,0,13814.81178324855,Application development and maintenance,2021-06-23 20:20:14.998724,297
Stage 10,Corpbay,87744.70891173714,europe,Healthcare,0,13814.81178324855,Application development and maintenance,2021-07-29 20:20:14.998724,297
Stage 1,Corsair Memory,53738.22593467128,asia-pacific,Retail & Distribution,1,11712.0,Application development and maintenance,2020-08-13 20:20:14.998724,298
Stage 3,Corsair Memory,53738.22593467128,asia-pacific,Retail & Distribution,1,11712.0,Application development and maintenance,2020-08-13 20:20:14.998724,298
Stage 4,Corsair Memory,53738.22593467128,asia-pacific,Retail & Distribution,1,11712.0,Application development and maintenance,2020-09-01 20:20:14.998724,298
Stage 5,Corsair Memory,53738.22593467128,asia-pacific,Retail & Distribution,1,11712.0,Application development and maintenance,2021-02-23 20:20:14.998724,298
Stage 6,Corsair Memory,53738.22593467128,asia-pacific,Retail & Distribution,1,11712.0,Application development and maintenance,2021-04-21 20:20:14.998724,298
Stage 9,Corsair Memory,53738.22593467128,asia-pacific,Retail & Distribution,1,11712.0,Application development and maintenance,2021-06-04 20:20:14.998724,298
Stage 1,Costco,50989.15562328846,middle east and africa,Retail & Distribution,1,6919.0,Asset leverage solutions,2021-02-19 20:20:14.998724,299
Stage 2,Costco,50989.15562328846,middle east and africa,Retail & Distribution,1,6919.0,Asset leverage solutions,2021-03-12 20:20:14.998724,299
Stage 3,Costco,50989.15562328846,middle east and africa,Retail & Distribution,1,6919.0,Asset leverage solutions,2021-04-04 20:20:14.998724,299
Stage 9,Costco,50989.15562328846,middle east and africa,Retail & Distribution,1,6919.0,Asset leverage solutions,2021-05-24 20:20:14.998724,299
Stage 1,Cougar Investment,171843.98721928263,north america,BFSI,1,21529.520330780113,Asset leverage solutions,2018-09-17 20:20:14.998724,300
Stage 9,Cougar Investment,171843.98721928263,north america,BFSI,1,21529.520330780113,Asset leverage solutions,2018-12-01 20:20:14.998724,300
Stage 1,Coventry Health Care,249024.69687533734,north america,BFSI,0,12670.51823726155,Business process outsourcing,2020-06-18 20:20:14.998724,301
Stage 2,Coventry Health Care,249024.69687533734,north america,BFSI,0,12670.51823726155,Business process outsourcing,2021-03-23 20:20:14.998724,301
Stage 9,Coventry Health Care,249024.69687533734,north america,BFSI,0,12670.51823726155,Business process outsourcing,2021-06-03 20:20:14.998724,301
Stage 1,Crazy Eddie,141420.0,north america,BFSI,0,4812.252930781204,Business process outsourcing,2021-01-19 20:20:14.998724,302
Stage 9,Crazy Eddie,141420.0,north america,BFSI,0,4812.252930781204,Business process outsourcing,2021-01-22 20:20:14.998724,302
Stage 1,Crazy Tiger,75778.0,north america,BFSI,1,21326.682947081707,IT infrastructure services,2021-05-06 20:20:14.998724,303
Stage 9,Crazy Tiger,75778.0,north america,BFSI,1,21326.682947081707,IT infrastructure services,2021-05-19 20:20:14.998724,303
Stage 1,Creative Wealth,49344.782787258315,india,BFSI,1,7637.03704905204,Enterprise solution,2021-02-12 20:20:14.998724,304
Stage 3,Creative Wealth,49344.782787258315,india,BFSI,1,7637.03704905204,Enterprise solution,2021-04-04 20:20:14.998724,304
Stage 4,Creative Wealth,49344.782787258315,india,BFSI,1,7637.03704905204,Enterprise solution,2021-04-27 20:20:14.998724,304
Stage 6,Creative Wealth,49344.782787258315,india,BFSI,1,7637.03704905204,Enterprise solution,2021-04-28 20:20:14.998724,304
Stage 12,Creative Wealth,49344.782787258315,india,BFSI,1,7637.03704905204,Enterprise solution,2021-07-08 20:20:14.998724,304
Stage 1,Creative Wealth Management,238159.66417960371,north america,BFSI,1,24048.453367210266,Business process outsourcing,2020-06-13 20:20:14.998724,305
Stage 9,Creative Wealth Management,238159.66417960371,north america,BFSI,1,24048.453367210266,Business process outsourcing,2021-02-05 20:20:14.998724,305
Stage 1,Crowley Maritime Corporation,139996.9635778619,north america,Hi-Tech,1,8368.0,Business process outsourcing,2021-04-23 20:20:14.998724,306
